1780694939.027937 68 6 0 0 0
1780694939.028009 69 0 0 0 0
1780694939.0280662 70 0 0 0 0
1780694939.028113 71 7 0 0 0
1780694939.028157 72 19 0 0 0
1780694939.028202 73 22 0 0 0
1780694939.028246 74 36 0 0 0
1780694939.028296 75 52 0 0 0
1780694939.0283442 76 35 0 0 0
1780694939.0283892 77 4 0 0 0
1780694939.047532 78 -6 0 0 0
1780694939.0475981 79 0 0 0 0
1780694939.047659 80 2 0 0 0
1780694939.0477178 81 2 0 0 0
1780694939.047777 82 17 0 0 0
1780694939.0478349 83 23 0 0 0
1780694939.047894 84 -8 0 0 0
1780694939.047955 85 -33 0 0 0
1780694939.048015 86 -10 0 0 0
1780694939.048085 87 19 0 0 0
1780694939.050049 88 20 0 0 0
1780694939.050116 89 11 0 0 0
1780694939.050208 90 5 0 0 0
1780694939.050266 91 9 0 0 0
1780694939.050326 92 25 0 0 0
1780694939.050396 93 43 0 0 0
1780694939.050464 94 41 0 0 0
1780694939.050524 95 37 0 0 0
1780694939.050582 96 49 0 0 0
1780694939.050655 97 60 0 0 0
1780694939.08394 98 64 0 0 0
1780694939.084009 99 54 0 0 0
1780694939.084071 0 56 0 0 0
1780694939.0841322 1 69 0 0 0
1780694939.084192 2 50 0 0 0
1780694939.084251 3 12 0 0 0
1780694939.08431 4 12 0 0 0
1780694939.084368 5 25 0 0 0
1780694939.084427 6 32 0 0 0
1780694939.084484 7 26 0 0 0
1780694939.087473 8 22 0 0 0
1780694939.087536 9 35 0 0 0
1780694939.087596 10 40 0 0 0
1780694939.0876539 11 33 0 0 0
1780694939.087713 12 41 0 0 0
1780694939.087771 13 50 0 0 0
1780694939.08783 14 39 0 0 0
1780694939.0878878 15 37 0 0 0
1780694939.087947 16 48 0 0 0
1780694939.088005 17 56 0 0 0
1780694939.118923 18 60 0 0 0
1780694939.118988 19 72 0 0 0
1780694939.119047 20 82 0 0 0
1780694939.119116 21 74 0 0 0
1780694939.119174 22 60 0 0 0
1780694939.119232 23 58 0 0 0
1780694939.11929 24 66 0 0 0
1780694939.119348 25 71 0 0 0
1780694939.119406 26 69 0 0 0
1780694939.119463 27 56 0 0 0
1780694939.1501598 28 44 0 0 0
1780694939.150223 29 51 0 0 0
1780694939.150282 30 56 0 0 0
1780694939.15034 31 56 0 0 0
1780694939.150398 32 52 0 0 0
1780694939.150547 33 41 0 0 0
1780694939.1506062 34 35 0 0 0
1780694939.150665 35 48 0 0 0
1780694939.1507368 36 49 0 0 0
1780694939.150795 37 34 0 0 0
1780694939.1524348 38 27 0 0 0
1780694939.1524951 39 35 0 0 0
1780694939.1525528 40 42 0 0 0
1780694939.1526122 41 51 0 0 0
1780694939.15267 42 48 0 0 0
1780694939.152728 43 28 0 0 0
1780694939.152786 44 9 0 0 0
1780694939.152854 45 5 0 0 0
1780694939.152912 46 13 0 0 0
1780694939.152969 47 27 0 0 0
1780694939.183902 48 41 0 0 0
1780694939.183964 49 56 0 0 0
1780694939.1840231 50 69 0 0 0
1780694939.184082 51 66 0 0 0
1780694939.18414 52 32 0 0 0
1780694939.1841989 53 7 0 0 0
1780694939.184274 54 21 0 0 0
1780694939.184331 55 38 0 0 0
1780694939.184389 56 37 0 0 0
1780694939.184447 57 19 0 0 0
1780694939.186229 58 9 0 0 0
1780694939.1862888 59 10 0 0 0
1780694939.186347 60 9 0 0 0
1780694939.186409 61 13 0 0 0
1780694939.1864672 62 25 0 0 0
1780694939.1865249 63 27 0 0 0
1780694939.186582 64 11 0 0 0
1780694939.1866398 65 4 0 0 0
1780694939.186698 66 17 0 0 0
1780694939.1867561 67 24 0 0 0
1780694939.219001 68 18 0 0 0
1780694939.219062 69 10 0 0 0
1780694939.21912 70 19 0 0 0
1780694939.219178 71 32 0 0 0
1780694939.2192361 72 34 0 0 0
1780694939.219295 73 34 0 0 0
1780694939.219362 74 40 0 0 0
1780694939.21942 75 54 0 0 0
1780694939.2194932 76 67 0 0 0
1780694939.2195892 77 49 0 0 0
1780694939.226101 78 13 0 0 0
1780694939.226165 79 5 0 0 0
1780694939.2262242 80 24 0 0 0
1780694939.226284 81 48 0 0 0
1780694939.226342 82 52 0 0 0
1780694939.226401 83 36 0 0 0
1780694939.226458 84 21 0 0 0
1780694939.226517 85 25 0 0 0
1780694939.2265751 86 43 0 0 0
1780694939.226633 87 56 0 0 0
1780694939.254273 88 59 0 0 0
1780694939.2543418 89 54 0 0 0
1780694939.254403 90 19 0 0 0
1780694939.254464 91 -4 0 0 0
1780694939.2545228 92 -10 0 0 0
1780694939.2545831 93 -12 0 0 0
1780694939.254642 94 -17 0 0 0
1780694939.2547011 95 -21 0 0 0
1780694939.2547588 96 0 0 0 0
1780694939.254823 97 23 0 0 0
1780694939.2890592 98 23 0 0 0
1780694939.289121 99 3 0 0 0
1780694939.289181 0 -4 0 0 0
1780694939.289239 1 13 0 0 0
1780694939.2892969 2 23 0 0 0
1780694939.289356 3 6 0 0 0
1780694939.289415 4 -5 0 0 0
1780694939.289473 5 -9 0 0 0
1780694939.289531 6 -19 0 0 0
1780694939.2895901 7 -22 0 0 0
1780694939.326853 8 -21 0 0 0
1780694939.326923 9 -18 0 0 0
1780694939.326984 10 -19 0 0 0
1780694939.327044 11 -14 0 0 0
1780694939.327104 12 -5 0 0 0
1780694939.327164 13 2 0 0 0
1780694939.327223 14 12 0 0 0
1780694939.327282 15 19 0 0 0
1780694939.3273401 16 25 0 0 0
1780694939.327403 17 34 0 0 0
1780694939.340014 18 37 0 0 0
1780694939.340078 19 45 0 0 0
1780694939.340208 20 60 0 0 0
1780694939.340271 21 72 0 0 0
1780694939.340329 22 54 0 0 0
1780694939.340388 23 23 0 0 0
1780694939.340446 24 19 0 0 0
1780694939.3405042 25 17 0 0 0
1780694939.340563 26 7 0 0 0
1780694939.340621 27 10 0 0 0
1780694939.34068 28 16 0 0 0
1780694939.340739 29 11 0 0 0
1780694939.340796 30 23 0 0 0
1780694939.340854 31 25 0 0 0
1780694939.340917 32 9 0 0 0
1780694939.340975 33 6 0 0 0
1780694939.341033 34 12 0 0 0
1780694939.3410912 35 27 0 0 0
1780694939.3411489 36 42 0 0 0
1780694939.341208 37 36 0 0 0
1780694939.3415759 38 21 0 0 0
1780694939.3416371 39 18 0 0 0
1780694939.341696 40 23 0 0 0
1780694939.3417568 41 38 0 0 0
1780694939.341815 42 52 0 0 0
1780694939.341874 43 48 0 0 0
1780694939.341949 44 41 0 0 0
1780694939.342008 45 43 0 0 0
1780694939.3420658 46 40 0 0 0
1780694939.342124 47 37 0 0 0
1780694939.376131 48 34 0 0 0
1780694939.3761978 49 23 0 0 0
1780694939.376257 50 12 0 0 0
1780694939.3763149 51 9 0 0 0
1780694939.376374 52 16 0 0 0
1780694939.3764322 53 12 0 0 0
1780694939.376491 54 -1 0 0 0
1780694939.376549 55 1 0 0 0
1780694939.376607 56 16 0 0 0
1780694939.3766642 57 24 0 0 0
1780694939.378618 58 27 0 0 0
1780694939.378678 59 26 0 0 0
1780694939.378736 60 39 0 0 0
1780694939.378795 61 56 0 0 0
1780694939.378853 62 57 0 0 0
1780694939.378912 63 52 0 0 0
1780694939.3789692 64 43 0 0 0
1780694939.379027 65 40 0 0 0
1780694939.379084 66 33 0 0 0
1780694939.3791418 67 38 0 0 0
1780694939.410155 68 55 0 0 0
1780694939.410219 69 65 0 0 0
1780694939.4102771 70 58 0 0 0
1780694939.410335 71 49 0 0 0
1780694939.410393 72 35 0 0 0
1780694939.410451 73 33 0 0 0
1780694939.410508 74 43 0 0 0
1780694939.4105668 75 52 0 0 0
1780694939.410625 76 50 0 0 0
1780694939.410683 77 48 0 0 0
1780694939.440168 78 38 0 0 0
1780694939.440235 79 32 0 0 0
1780694939.440295 80 35 0 0 0
1780694939.440354 81 35 0 0 0
1780694939.4404118 82 34 0 0 0
1780694939.440471 83 38 0 0 0
1780694939.4405289 84 44 0 0 0
1780694939.440587 85 39 0 0 0
1780694939.4406452 86 28 0 0 0
1780694939.440703 87 24 0 0 0
1780694939.443773 88 20 0 0 0
1780694939.443834 89 28 0 0 0
1780694939.443892 90 41 0 0 0
1780694939.4439511 91 33 0 0 0
1780694939.444009 92 24 0 0 0
1780694939.4440682 93 23 0 0 0
1780694939.444127 94 18 0 0 0
1780694939.444185 95 32 0 0 0
1780694939.444244 96 53 0 0 0
1780694939.444302 97 38 0 0 0
1780694939.477822 98 16 0 0 0
1780694939.4778938 99 5 0 0 0
1780694939.477955 0 2 0 0 0
1780694939.4780202 1 7 0 0 0
1780694939.478079 2 20 0 0 0
1780694939.4781382 3 32 0 0 0
1780694939.478197 4 38 0 0 0
1780694939.4782562 5 44 0 0 0
1780694939.478315 6 58 0 0 0
1780694939.478373 7 53 0 0 0
1780694939.481272 8 39 0 0 0
1780694939.481333 9 33 0 0 0
1780694939.4813912 10 35 0 0 0
1780694939.481449 11 24 0 0 0
1780694939.4815092 12 16 0 0 0
1780694939.481567 13 22 0 0 0
1780694939.481625 14 35 0 0 0
1780694939.481684 15 40 0 0 0
1780694939.4817421 16 34 0 0 0
1780694939.481799 17 33 0 0 0
1780694939.512647 18 40 0 0 0
1780694939.5127082 19 48 0 0 0
1780694939.512768 20 42 0 0 0
1780694939.512846 21 28 0 0 0
1780694939.5129979 22 29 0 0 0
1780694939.51306 23 40 0 0 0
1780694939.51312 24 43 0 0 0
1780694939.51318 25 38 0 0 0
1780694939.5132391 26 35 0 0 0
1780694939.5132968 27 29 0 0 0
1780694939.5153458 28 27 0 0 0
1780694939.515414 29 39 0 0 0
1780694939.5154738 30 55 0 0 0
1780694939.515535 31 56 0 0 0
1780694939.515595 32 42 0 0 0
1780694939.5156531 33 24 0 0 0
1780694939.515712 34 29 0 0 0
1780694939.5157702 35 34 0 0 0
1780694939.515829 36 20 0 0 0
1780694939.51589 37 11 0 0 0
1780694939.54811 38 21 0 0 0
1780694939.548173 39 34 0 0 0
1780694939.5482318 40 39 0 0 0
1780694939.548991 41 34 0 0 0
1780694939.5490959 42 32 0 0 0
1780694939.5491998 43 36 0 0 0
1780694939.5493162 44 38 0 0 0
1780694939.549385 45 50 0 0 0
1780694939.5494459 46 49 0 0 0
1780694939.549508 47 33 0 0 0
1780694939.5525079 48 41 0 0 0
1780694939.552572 49 52 0 0 0
1780694939.5526311 50 48 0 0 0
1780694939.552691 51 45 0 0 0
1780694939.55275 52 49 0 0 0
1780694939.552809 53 48 0 0 0
1780694939.5528681 54 40 0 0 0
1780694939.552927 55 25 0 0 0
1780694939.5529852 56 10 0 0 0
1780694939.553044 57 0 0 0 0
1780694939.582708 58 0 0 0 0
1780694939.582779 59 6 0 0 0
1780694939.5828412 60 9 0 0 0
1780694939.5829031 61 22 0 0 0
1780694939.582964 62 27 0 0 0
1780694939.58303 63 28 0 0 0
1780694939.5830889 64 36 0 0 0
1780694939.583149 65 22 0 0 0
1780694939.583209 66 9 0 0 0
1780694939.5832682 67 16 0 0 0
1780694939.630666 68 27 0 0 0
1780694939.630733 69 16 0 0 0
1780694939.6307998 70 9 0 0 0
1780694939.63086 71 18 0 0 0
1780694939.630919 72 12 0 0 0
1780694939.630978 73 5 0 0 0
1780694939.6310358 74 5 0 0 0
1780694939.631094 75 12 0 0 0
1780694939.6311512 76 24 0 0 0
1780694939.631209 77 19 0 0 0
1780694939.634872 78 8 0 0 0
1780694939.6349351 79 10 0 0 0
1780694939.634996 80 -2 0 0 0
1780694939.635057 81 -24 0 0 0
1780694939.635118 82 -33 0 0 0
1780694939.635177 83 -13 0 0 0
1780694939.635236 84 7 0 0 0
